
148.485,115.293,77.6601,88.5205,83.7936,124.854,70.1852,161.418,38.5506,108.644,=AVERAGE(A104:J104)
148.58,115.492,79.5711,84.1003,82.2454,121.409,70.4427,153.689,38.8646,122.587,=AVERAGE(A105:J105)
155.591,115.74,73.7025,91.9431,83.2588,124.507,70.9171,151.724,41.9047,109.061,=AVERAGE(A106:J106)
157.379,115.64,74.2553,82.6351,81.8479,111.036,85.1283,150.145,46.3785,113.272,=AVERAGE(A107:J107)
149.852,129.016,73.2171,91.2168,83.51,117.88,70.6479,151.207,40.2973,110.718,=AVERAGE(A108:J108)
149.214,115.944,76.2415,95.295,83.3036,121.449,71.0393,153.442,39.3676,112.285,=AVERAGE(A109:J109)
149.599,118.623,73.0997,80.9221,89.9721,122.005,71.4074,148.206,51.3091,110.31,=AVERAGE(A110:J110)
150.833,125.163,77.0255,83.5364,88.8492,111.506,70.1848,160.855,39.0923,109.992,=AVERAGE(A111:J111)
149.864,122.081,86.3679,92.024,84.9301,111.17,70.7985,148.434,39.2905,112.129,=AVERAGE(A112:J112)
156.95,115.779,86.9764,90.2976,83.5998,111.689,70.458,149.062,39.6644,113.385,=AVERAGE(A113:J113)
150.722,116.55,83.7404,84.2656,82.5901,125.023,70.943,149.158,38.3736,116.61,=AVERAGE(A114:J114)
150.913,115.458,76.0592,80.7661,89.2991,112.346,85.7921,149.381,38.4193,120.253,=AVERAGE(A115:J115)
158.376,115.73,73.0187,90.9825,83.394,111.224,74.5499,149.375,49.6551,110.269,=AVERAGE(A116:J116)
161.084,131.121,75.9281,81.3277,82.3204,111.069,73.4498,154.595,37.8917,110.474,=AVERAGE(A117:J117)
150.791,118.899,72.7485,89.9408,95.7079,110.614,69.8822,149.33,37.904,121.963,=AVERAGE(A118:J118)
150.21,116.067,77.6282,85.536,92.6418,110.979,70.2215,163.963,37.93,111.821,=AVERAGE(A119:J119)
165.158,116.284,82.3402,82.9459,87.9843,111.17,72.9328,150.143,39.6983,110.82,=AVERAGE(A120:J120)
162.529,115.768,73.0235,88.0481,81.3982,110.107,70.1667,154.448,50.2239,110.584,=AVERAGE(A121:J121)
154.548,116.744,86.8091,81.1884,81.4516,110.413,77.891,151.09,37.8995,119.952,=AVERAGE(A122:J122)
151.136,126.704,74.1055,80.9242,82.5318,124.897,71.139,155.732,38.1577,112.907,=AVERAGE(A123:J123)
150.6,116.236,73.017,90.7794,85.3239,110.352,70.2663,150.731,50.1735,117.2,=AVERAGE(A124:J124)
150.368,130.586,73.5011,80.3332,87.2274,110.329,70.7078,164.957,37.1962,111.984,=AVERAGE(A125:J125)
